year,horizon_min,model,tau,n,wins,base_wins_selected,coverage,win_rate,selected_baseline_win_rate,full_n,full_model_wins,full_base_wins,full_model_win_rate,full_baseline_win_rate,selection_gain_vs_full_baseline,selected_directional_edge,n_long,long_wins,long_win_rate,n_short,short_wins,short_win_rate,mean_p_up,mean_confidence
2022,1,Market-state,0.075,717,353,346,0.0382359215017065,0.492329149232915,0.482566248256625,18752,9627,9255,0.51338523890785,0.493547354948806,-0.00121820571589054,0.00976290097629012,330,156,0.472727272727273,387,197,0.509043927648579,0.494999560002336,0.109234384965638
2022,1,Market-state,0.1,313,142,139,0.0166915529010239,0.453674121405751,0.44408945686901,18752,9627,9255,0.51338523890785,0.493547354948806,-0.0398732335430547,0.00958466453674123,154,61,0.396103896103896,159,81,0.509433962264151,0.503382122575969,0.139126917418249
2022,1,Market-state,0.15,73,29,39,0.0038929180887372,0.397260273972603,0.534246575342466,18752,9627,9255,0.51338523890785,0.493547354948806,-0.0962870809762028,-0.136986301369863,37,16,0.432432432432432,36,13,0.361111111111111,0.527366886857965,0.212737897267229
2022,1,Full,0,18752,9626,9255,1,0.513331911262799,0.493547354948806,18752,9626,9255,0.513331911262799,0.493547354948806,0.0197845563139932,0.0197845563139932,9789,4959,0.506589028501379,8963,4667,0.520696195470267,0.500500212910248,0.0234032141501606
2022,1,Full,0.025,6012,3189,3030,0.320605802047782,0.530439121756487,0.503992015968064,18752,9626,9255,0.513331911262799,0.493547354948806,0.0368917668076815,0.0264471057884231,3047,1627,0.533967837216935,2965,1562,0.52681281618887,0.499955784373469,0.0502311361163323
2022,1,Full,0.05,2102,1102,997,0.112094709897611,0.524262607040913,0.474310180780209,18752,9626,9255,0.513331911262799,0.493547354948806,0.030715252092108,0.0499524262607041,1019,508,0.498527968596663,1083,594,0.548476454293629,0.497337459719539,0.078356091025144
2022,1,Full,0.075,804,402,371,0.0428754266211604,0.5,0.461442786069652,18752,9626,9255,0.513331911262799,0.493547354948806,0.00645264505119453,0.0385572139303483,367,168,0.457765667574932,437,234,0.535469107551488,0.492748434583987,0.107782609698293
2022,1,Full,0.1,330,147,143,0.0175981228668942,0.445454545454545,0.433333333333333,18752,9626,9255,0.513331911262799,0.493547354948806,-0.04809280949426,0.0121212121212121,150,55,0.366666666666667,180,92,0.511111111111111,0.492420138047038,0.139622692333752
2022,1,Full,0.15,75,29,41,0.00399957337883959,0.386666666666667,0.546666666666667,18752,9626,9255,0.513331911262799,0.493547354948806,-0.106880688282139,-0.16,35,15,0.428571428571429,40,14,0.35,0.5122183639106,0.215330803120954
2023,1,Calendar-only,0,18161,9148,8986,1,0.50371675568526,0.494796542040637,18161,9148,8986,0.50371675568526,0.494796542040637,0.00892021364462309,0.00892021364462309,9127,4550,0.498520872137614,9034,4598,0.508966127961036,0.502038352310048,0.0175563846954294
2023,1,Calendar-only,0.025,4366,2276,2189,0.240405264027311,0.521300961978928,0.501374255611544,18161,9148,8986,0.50371675568526,0.494796542040637,0.0265044199382915,0.0199267063673844,2377,1238,0.520824568784182,1989,1038,0.521870286576169,0.508676105760475,0.0396818464906013
2023,1,Calendar-only,0.05,660,360,349,0.0363416111447607,0.545454545454545,0.528787878787879,18161,9148,8986,0.50371675568526,0.494796542040637,0.0506580034139089,0.0166666666666666,573,311,0.542757417102967,87,49,0.563218390804598,0.55417785156284,0.0685283459509538
2023,1,Calendar-only,0.075,151,88,88,0.00831452012554375,0.582781456953642,0.582781456953642,18161,9148,8986,0.50371675568526,0.494796542040637,0.0879849149130058,0,151,88,0.582781456953642,0,0,,0.584081103708637,0.0840811037086366
2023,1,Market-state,0,18161,9145,8986,1,0.503551566543693,0.494796542040637,18161,9145,8986,0.503551566543693,0.494796542040637,0.00875502450305593,0.00875502450305593,12354,6162,0.498785818358426,5807,2983,0.51369037368693,0.503886965048672,0.0118406251303163
2023,1,Market-state,0.025,1865,948,915,0.102692583007544,0.508310991957105,0.490616621983914,18161,9145,8986,0.503551566543693,0.494796542040637,0.0135144499164681,0.0176943699731904,1098,548,0.499089253187614,767,400,0.521512385919166,0.505776017717017,0.0395554305391584
2023,1,Market-state,0.05,300,140,152,0.0165189141567094,0.466666666666667,0.506666666666667,18161,9145,8986,0.503551566543693,0.494796542040637,-0.0281298753739699,-0.04,158,75,0.474683544303797,142,65,0.457746478873239,0.5017232988523,0.0707514616446582
2023,1,Market-state,0.075,81,46,46,0.00446010682231155,0.567901234567901,0.567901234567901,18161,9145,8986,0.503551566543693,0.494796542040637,0.0731046925272647,0,39,25,0.641025641025641,42,21,0.5,0.493305840925176,0.0993898024941324
2023,1,Market-state,0.1,28,15,18,0.00154176532129288,0.535714285714286,0.642857142857143,18161,9145,8986,0.503551566543693,0.494796542040637,0.0409177436736491,-0.107142857142857,11,8,0.727272727272727,17,7,0.411764705882353,0.473068547350279,0.126951993271382
2023,1,Market-state,0.15,4,2,4,0.000220252188756126,0.5,1,18161,9145,8986,0.503551566543693,0.494796542040637,0.00520345795936344,-0.5,2,2,1,2,0,0,0.488605777887625,0.171797246194501
2023,1,Full,0,18161,9100,8986,1,0.501073729420186,0.494796542040637,18161,9100,8986,0.501073729420186,0.494796542040637,0.00627718737954958,0.00627718737954958,11011,5468,0.496594314776133,7150,3632,0.507972027972028,0.504241599187,0.0142822666980356
2023,1,Full,0.025,2918,1529,1493,0.160673971697594,0.523989033584647,0.511651816312543,18161,9100,8986,0.501073729420186,0.494796542040637,0.0291924915440104,0.0123372172721041,1964,1034,0.526476578411405,954,495,0.518867924528302,0.513959322337518,0.0412796729804588
2023,1,Full,0.05,614,312,322,0.0338087109740653,0.50814332247557,0.52442996742671,18161,9100,8986,0.501073729420186,0.494796542040637,0.0133467804349335,-0.0162866449511401,424,222,0.523584905660377,190,90,0.473684210526316,0.523223182134217,0.066641953356316
2023,1,Full,0.075,118,60,70,0.00649743956830571,0.508474576271186,0.593220338983051,18161,9100,8986,0.501073729420186,0.494796542040637,0.0136780342305499,-0.0847457627118644,68,40,0.588235294117647,50,20,0.4,0.509992459556856,0.0959837205082288
2023,1,Full,0.1,34,20,18,0.00187214360442707,0.588235294117647,0.529411764705882,18161,9100,8986,0.501073729420186,0.494796542040637,0.0934387520770105,0.0588235294117647,12,8,0.666666666666667,22,12,0.545454545454545,0.466109662823386,0.126514921525422
2023,1,Full,0.15,7,5,6,0.00038544133032322,0.714285714285714,0.857142857142857,18161,9100,8986,0.501073729420186,0.494796542040637,0.219489172245078,-0.142857142857143,4,4,1,3,1,0.333333333333333,0.521343345140394,0.16961984525946
2024,1,Calendar-only,0,18270,9114,9072,1,0.498850574712644,0.496551724137931,18270,9114,9072,0.498850574712644,0.496551724137931,0.00229885057471263,0.00229885057471263,8956,4436,0.495310406431443,9314,4678,0.502254670388662,0.500980112244807,0.0173075071376751
2024,1,Calendar-only,0.025,4497,2290,2218,0.246141215106732,0.50922837447187,0.493217700689348,18270,9114,9072,0.498850574712644,0.496551724137931,0.0126766503339391,0.0160106737825216,2423,1217,0.502269913330582,2074,1073,0.517357762777242,0.506966004337488,0.0388247152748692
2024,1,Calendar-only,0.05,674,326,319,0.0368910782703886,0.483679525222552,0.473293768545994,18270,9114,9072,0.498850574712644,0.496551724137931,-0.0128721989153791,0.0103857566765578,627,299,0.476874003189793,47,27,0.574468085106383,0.558009745164616,0.0666635370477999
2024,1,Calendar-only,0.075,196,86,86,0.010727969348659,0.438775510204082,0.438775510204082,18270,9114,9072,0.498850574712644,0.496551724137931,-0.0577762139338494,0,196,86,0.438775510204082,0,0,,0.584445800587688,0.0844458005876883
2024,1,Market-state,0,18270,9219,9072,1,0.504597701149425,0.496551724137931,18270,9219,9072,0.504597701149425,0.496551724137931,0.00804597701149423,0.00804597701149423,12093,6057,0.500868270900521,6177,3162,0.511898980087421,0.503191434911268,0.00991504853858113
2024,1,Market-state,0.025,1392,727,707,0.0761904761904762,0.522270114942529,0.507902298850575,18270,9219,9072,0.504597701149425,0.496551724137931,0.0257183908045977,0.014367816091954,868,455,0.524193548387097,524,272,0.519083969465649,0.509446161322165,0.0399308879523067
2024,1,Market-state,0.05,245,128,132,0.0134099616858238,0.522448979591837,0.538775510204082,18270,9219,9072,0.504597701149425,0.496551724137931,0.0258972554539058,-0.0163265306122449,155,85,0.548387096774194,90,43,0.477777777777778,0.514919312790444,0.0688183092986464
2024,1,Market-state,0.075,60,35,31,0.00328407224958949,0.583333333333333,0.516666666666667,18270,9219,9072,0.504597701149425,0.496551724137931,0.0867816091954023,0.0666666666666667,34,20,0.588235294117647,26,15,0.576923076923077,0.503684530569856,0.100559075055149
2024,1,Market-state,0.1,15,7,9,0.000821018062397373,0.466666666666667,0.6,18270,9219,9072,0.504597701149425,0.496551724137931,-0.0298850574712644,-0.133333333333333,5,3,0.6,10,4,0.4,0.439319943948137,0.153188473727861
2024,1,Market-state,0.15,6,1,4,0.000328407224958949,0.166666666666667,0.666666666666667,18270,9219,9072,0.504597701149425,0.496551724137931,-0.329885057471264,-0.5,1,0,0,5,1,0.2,0.363666019541129,0.204993165459204
2024,1,Full,0,18270,9237,9072,1,0.505582922824302,0.496551724137931,18270,9237,9072,0.505582922824302,0.496551724137931,0.00903119868637114,0.00903119868637114,10465,5252,0.501863354037267,7805,3985,0.510570147341448,0.503666364538657,0.0132148134099943
2024,1,Full,0.025,2560,1333,1239,0.140120415982485,0.520703125,0.483984375,18270,9237,9072,0.505582922824302,0.496551724137931,0.024151400862069,0.03671875,1844,928,0.503253796095445,716,405,0.565642458100559,0.51891524096535,0.0407386301236126
2024,1,Full,0.05,508,256,251,0.0278051450465244,0.503937007874016,0.494094488188976,18270,9237,9072,0.505582922824302,0.496551724137931,0.00738528373608471,0.00984251968503935,413,206,0.498789346246973,95,50,0.526315789473684,0.538234004686144,0.0661530141361936
2024,1,Full,0.075,93,47,49,0.00509031198686371,0.505376344086022,0.526881720430108,18270,9237,9072,0.505582922824302,0.496551724137931,0.00882461994809047,-0.021505376344086,67,35,0.522388059701493,26,12,0.461538461538462,0.534359750915028,0.0988513168318716
2024,1,Full,0.1,22,9,11,0.00120415982484948,0.409090909090909,0.5,18270,9237,9072,0.505582922824302,0.496551724137931,-0.0874608150470219,-0.0909090909090909,12,5,0.416666666666667,10,4,0.4,0.495787830564331,0.143880358669822
2024,1,Full,0.15,6,1,4,0.000328407224958949,0.166666666666667,0.666666666666667,18270,9237,9072,0.505582922824302,0.496551724137931,-0.329885057471264,-0.5,1,0,0,5,1,0.2,0.358800171840769,0.21055556258185
2025,1,Calendar-only,0,18420,9149,9252,1,0.496688382193268,0.50228013029316,18420,9149,9252,0.496688382193268,0.50228013029316,-0.00559174809989149,-0.00559174809989149,8843,4412,0.498925703946625,9577,4737,0.494622533152344,0.500347396740104,0.0168850116076828
2025,1,Calendar-only,0.025,4248,2105,2122,0.230618892508143,0.495527306967985,0.499529190207156,18420,9149,9252,0.496688382193268,0.50228013029316,-0.00675282332517474,-0.00400188323917139,2227,1103,0.495285136955546,2021,1002,0.495794161306284,0.504759795358212,0.0384930967713985
2025,1,Calendar-only,0.05,628,311,305,0.0340933767643865,0.495222929936306,0.485668789808917,18420,9149,9252,0.496688382193268,0.50228013029316,-0.00705720035685392,0.00955414012738853,530,259,0.488679245283019,98,52,0.530612244897959,0.543763187250598,0.0629351662368336
2025,1,Calendar-only,0.075,147,67,67,0.00798045602605863,0.45578231292517,0.45578231292517,18420,9149,9252,0.496688382193268,0.50228013029316,-0.0464978173679896,0,147,67,0.45578231292517,0,0,,0.577366448732606,0.0773664487326058
2025,1,Market-state,0,18420,9286,9252,1,0.504125950054289,0.50228013029316,18420,9286,9252,0.504125950054289,0.50228013029316,0.00184581976112919,0.00184581976112919,11016,5567,0.505355846042121,7404,3719,0.502296056185846,0.50155615603771,0.0106194797285898
2025,1,Market-state,0.025,1714,890,852,0.0930510314875136,0.519253208868145,0.49708284714119,18420,9286,9252,0.504125950054289,0.50228013029316,0.0169730785749851,0.0221703617269545,910,469,0.515384615384615,804,421,0.52363184079602,0.500155289662343,0.0444305579030516
2025,1,Market-state,0.05,416,220,204,0.0225841476655809,0.528846153846154,0.490384615384615,18420,9286,9252,0.504125950054289,0.50228013029316,0.0265660235529942,0.0384615384615385,200,104,0.52,216,116,0.537037037037037,0.491301220918767,0.0775926545124224
2025,1,Market-state,0.075,141,78,79,0.00765472312703583,0.553191489361702,0.560283687943262,18420,9286,9252,0.504125950054289,0.50228013029316,0.0509113590685425,-0.00709219858156029,52,34,0.653846153846154,89,44,0.49438202247191,0.46562864817047,0.112915380908789
2025,1,Market-state,0.1,57,33,35,0.00309446254071661,0.578947368421053,0.614035087719298,18420,9286,9252,0.504125950054289,0.50228013029316,0.076667238127893,-0.0350877192982456,21,16,0.761904761904762,36,17,0.472222222222222,0.449376395425537,0.151636292455185
2025,1,Market-state,0.15,21,11,13,0.0011400651465798,0.523809523809524,0.619047619047619,18420,9286,9252,0.504125950054289,0.50228013029316,0.0215293935163642,-0.0952380952380952,5,4,0.8,16,7,0.4375,0.385350697932769,0.20912455048209
2025,1,Full,0,18420,9377,9252,1,0.509066232356135,0.50228013029316,18420,9377,9252,0.509066232356135,0.50228013029316,0.00678610206297503,0.00678610206297503,9801,5005,0.510662177328844,8619,4372,0.507251421278571,0.501092742726494,0.0140739344718444
2025,1,Full,0.025,2683,1401,1319,0.145656894679696,0.522176667909057,0.491613865076407,18420,9377,9252,0.509066232356135,0.50228013029316,0.0198965376158974,0.03056280283265,1551,794,0.511927788523533,1132,607,0.536219081272085,0.503969525797947,0.0438423274781668
2025,1,Full,0.05,650,331,316,0.0352877307274701,0.509230769230769,0.486153846153846,18420,9377,9252,0.509066232356135,0.50228013029316,0.00695063893760961,0.0230769230769231,321,159,0.495327102803738,329,172,0.522796352583587,0.493866152500424,0.0728965390596156
2025,1,Full,0.075,177,98,97,0.00960912052117264,0.553672316384181,0.548022598870056,18420,9377,9252,0.509066232356135,0.50228013029316,0.0513921860910211,0.00564971751412435,72,45,0.625,105,53,0.504761904761905,0.468214648809621,0.109917501265887
2025,1,Full,0.1,71,36,39,0.00385450597176982,0.507042253521127,0.549295774647887,18420,9377,9252,0.509066232356135,0.50228013029316,0.0047621232279671,-0.0422535211267606,16,10,0.625,55,26,0.472727272727273,0.415999815213575,0.146832322600518
2025,1,Full,0.15,21,11,12,0.0011400651465798,0.523809523809524,0.571428571428571,18420,9377,9252,0.509066232356135,0.50228013029316,0.0215293935163642,-0.0476190476190476,4,3,0.75,17,8,0.470588235294118,0.358616277118295,0.216571659780828
2026,1,Calendar-only,0,3738,1879,1917,1,0.502675227394329,0.512841091492777,3738,1879,1917,0.502675227394329,0.512841091492777,-0.0101658640984483,-0.0101658640984483,1878,968,0.515441959531416,1860,911,0.489784946236559,0.500416151242622,0.0159445125389742
2026,1,Calendar-only,0.025,805,404,402,0.215355805243446,0.501863354037267,0.499378881987578,3738,1879,1917,0.502675227394329,0.512841091492777,-0.0109777374555098,0.00248447204968949,377,189,0.50132625994695,428,215,0.502336448598131,0.501671132394184,0.0367206860973056
2026,1,Calendar-only,0.05,105,39,45,0.0280898876404494,0.371428571428571,0.428571428571429,3738,1879,1917,0.502675227394329,0.512841091492777,-0.141412520064205,-0.0571428571428571,87,33,0.379310344827586,18,6,0.333333333333333,0.540624384486087,0.0605773376365788
2026,1,Market-state,0,3738,1910,1917,1,0.510968432316747,0.512841091492777,3738,1910,1917,0.510968432316747,0.512841091492777,-0.00187265917602997,-0.00187265917602997,2155,1122,0.520649651972158,1583,788,0.497789008212255,0.501343719343293,0.0103217842481334
2026,1,Market-state,0.025,311,162,172,0.0831995719636169,0.520900321543408,0.553054662379421,3738,1910,1917,0.510968432316747,0.512841091492777,0.00805923005063147,-0.0321543408360129,155,89,0.574193548387097,156,73,0.467948717948718,0.501067480475502,0.0395276991510382
2026,1,Market-state,0.05,58,34,28,0.0155163188871054,0.586206896551724,0.482758620689655,3738,1910,1917,0.510968432316747,0.512841091492777,0.0733658050589472,0.103448275862069,34,19,0.558823529411765,24,15,0.625,0.511314115222977,0.066387692401793
2026,1,Market-state,0.075,12,4,1,0.00321027287319422,0.333333333333333,0.0833333333333333,3738,1910,1917,0.510968432316747,0.512841091492777,-0.179507758159444,0.25,7,0,0,5,4,0.8,0.516516453767797,0.0905702493213471
2026,1,Market-state,0.1,2,1,0,0.000535045478865704,0.5,0,3738,1910,1917,0.510968432316747,0.512841091492777,-0.0128410914927769,0.5,1,0,0,1,1,1,0.500400031841178,0.114110956644918
2026,1,Full,0,3738,1890,1917,1,0.50561797752809,0.512841091492777,3738,1890,1917,0.50561797752809,0.512841091492777,-0.007223113964687,-0.007223113964687,1887,978,0.518282988871224,1851,912,0.492706645056726,0.500417977590007,0.0132892680825011
2026,1,Full,0.025,518,257,262,0.138576779026217,0.496138996138996,0.505791505791506,3738,1890,1917,0.50561797752809,0.512841091492777,-0.0167020953537808,-0.00965250965250963,285,143,0.501754385964912,233,114,0.489270386266094,0.503445679720739,0.0387262116445174
2026,1,Full,0.05,94,53,46,0.0251471375066881,0.563829787234043,0.48936170212766,3738,1890,1917,0.50561797752809,0.512841091492777,0.0509886957412656,0.074468085106383,49,27,0.551020408163265,45,26,0.577777777777778,0.502806989717431,0.063993866250536
2026,1,Full,0.075,14,5,2,0.00374531835205993,0.357142857142857,0.142857142857143,3738,1890,1917,0.50561797752809,0.512841091492777,-0.15569823434992,0.214285714285714,7,0,0,7,5,0.714285714285714,0.501622997625321,0.0918072259071831
2026,1,Full,0.1,3,2,0,0.000802568218298555,0.666666666666667,0,3738,1890,1917,0.50561797752809,0.512841091492777,0.15382557517389,0.666666666666667,1,0,0,2,2,1,0.463946388135506,0.11575017096247
2017,2,Calendar-only,0,7873,3992,3856,1,0.507049409373809,0.489775180998349,7873,3992,3856,0.507049409373809,0.489775180998349,0.0172742283754605,0.0172742283754605,3860,1998,0.517616580310881,4013,1994,0.496885123349115,0.498975187474153,0.0188512723243441
2017,2,Calendar-only,0.025,2390,1192,1189,0.303569160421694,0.498744769874477,0.497489539748954,7873,3992,3856,0.507049409373809,0.489775180998349,0.0089695888761282,0.00125523012552298,1167,585,0.501285347043702,1223,607,0.496320523303352,0.499002758398281,0.0365787093734974
2017,2,Calendar-only,0.05,287,161,145,0.0364537025276261,0.560975609756098,0.505226480836237,7873,3992,3856,0.507049409373809,0.489775180998349,0.0712004287577488,0.0557491289198607,190,103,0.542105263157895,97,58,0.597938144329897,0.516229852923821,0.056412794829943
2017,2,Market-state,0,7873,4120,3856,1,0.52330750666836,0.489775180998349,7873,4120,3856,0.52330750666836,0.489775180998349,0.0335323256700115,0.0335323256700115,4520,2392,0.529203539823009,3353,1728,0.515359379660006,0.502134676621177,0.0139927312411256
2017,2,Market-state,0.025,1163,650,571,0.147720055887209,0.558899398108341,0.490971625107481,7873,4120,3856,0.52330750666836,0.489775180998349,0.0691242171099918,0.0679277730008599,631,355,0.562599049128368,532,295,0.554511278195489,0.504405530538119,0.0414654024271142
2017,2,Market-state,0.05,250,128,126,0.0317540962784199,0.512,0.504,7873,4120,3856,0.52330750666836,0.489775180998349,0.0222248190016512,0.00800000000000001,150,76,0.506666666666667,100,52,0.52,0.514638197698615,0.0688896580024245
2017,2,Market-state,0.075,71,34,43,0.00901816334307126,0.47887323943662,0.605633802816901,7873,4120,3856,0.52330750666836,0.489775180998349,-0.0109019415617291,-0.126760563380282,45,18,0.4,26,16,0.615384615384615,0.5256677540021,0.0936736330183358
2017,2,Market-state,0.1,18,8,11,0.00228629493204623,0.444444444444444,0.611111111111111,7873,4120,3856,0.52330750666836,0.489775180998349,-0.0453307365539044,-0.166666666666667,13,5,0.384615384615385,5,3,0.6,0.55315518135111,0.119640599516461
2017,2,Market-state,0.15,1,0,1,0.00012701638511368,0,1,7873,4120,3856,0.52330750666836,0.489775180998349,-0.489775180998349,-1,1,0,0,0,0,,0.693609681517092,0.193609681517092
2017,2,Full,0,7873,4083,3856,1,0.518607900419154,0.489775180998349,7873,4083,3856,0.518607900419154,0.489775180998349,0.0288327194208053,0.0288327194208053,4105,2166,0.527649208282582,3768,1917,0.50875796178344,0.501626330102453,0.0182906262746256
2017,2,Full,0.025,1881,1006,915,0.238917820398831,0.534821903242956,0.486443381180223,7873,4083,3856,0.518607900419154,0.489775180998349,0.0450467222446071,0.0483785220627326,1069,580,0.542563143124415,812,426,0.524630541871921,0.505278827639561,0.0429767334708064
2017,2,Full,0.05,452,239,214,0.0574114060713832,0.528761061946903,0.473451327433628,7873,4083,3856,0.518607900419154,0.489775180998349,0.0389858809485539,0.0553097345132743,253,139,0.549407114624506,199,100,0.50251256281407,0.507145617435404,0.0702963136470098
2017,2,Full,0.075,138,63,79,0.0175282611456878,0.456521739130435,0.572463768115942,7873,4083,3856,0.518607900419154,0.489775180998349,-0.033253441867914,-0.115942028985507,74,29,0.391891891891892,64,34,0.53125,0.505135932798782,0.0954124835796004
2017,2,Full,0.1,34,18,22,0.00431855709386511,0.529411764705882,0.647058823529412,7873,4083,3856,0.518607900419154,0.489775180998349,0.0396365837075336,-0.117647058823529,18,7,0.388888888888889,16,11,0.6875,0.496786203443829,0.128989323579404
2017,2,Full,0.15,7,4,4,0.000889114695795758,0.571428571428571,0.571428571428571,7873,4083,3856,0.518607900419154,0.489775180998349,0.0816533904302226,0,2,1,0.5,5,3,0.6,0.40354904665107,0.198828756647613
2018,2,Calendar-only,0,15117,7582,7553,1,0.501554541244956,0.499636171197989,15117,7582,7553,0.501554541244956,0.499636171197989,0.00191837004696699,0.00191837004696699,7470,3744,0.501204819277108,7647,3838,0.501896168432065,0.499471442499881,0.017011462641634
2018,2,Calendar-only,0.025,3235,1616,1660,0.213997486273732,0.499536321483771,0.513137557959815,15117,7582,7553,0.501554541244956,0.499636171197989,-9.98497142177812e-05,-0.0136012364760433,1501,771,0.513657561625583,1734,845,0.487312572087659,0.497354463660631,0.0369469796920191
2018,2,Calendar-only,0.05,417,207,201,0.0275848382615598,0.496402877697842,0.482014388489209,15117,7582,7553,0.501554541244956,0.499636171197989,-0.00323329350014728,0.0143884892086331,139,65,0.467625899280576,278,142,0.510791366906475,0.482772172923257,0.0621819615545194
