candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,wins,overall_wr,base_wins,overall_baseline_wr,overall_edge,total_nonoverlap_n,nonoverlap_fraction,avg_active_weeks_full,min_active_weeks_full,folds_over_50,full_years_over_50,min_full_year_wr,max_full_year_wr,max_top_day_share_all,max_top5_day_share_all,max_top5_day_share_full,long_n,long_wins,long_wr,short_n,short_wins,short_wr,mean_actual_coverage,temporal_ok,persistence_ok,wr_block_lower,wr_block_upper,edge_block_lower,edge_block_upper,statistically_robust
60__NQ_ONLY__logit__0.0100,60,NQ_ONLY,logit,,0.01,574,322,0.560975609756098,303,0.52787456445993,0.0331010452961672,318,0.554006968641115,31.3333333333333,20,4,3,0.548387096774194,0.578199052132701,0.324324324324324,0.72972972972973,0.419354838709677,495,273,0.551515151515152,79,49,0.620253164556962,0.00880985699859362,FALSE,TRUE,,,,,FALSE
1__NQ_ES__logit__0.0050,1,NQ_ES,logit,,0.005,331,183,0.552870090634441,181,0.546827794561934,0.00604229607250755,331,1,34.6666666666667,13,4,3,0.549222797927461,0.555555555555556,0.25,0.875,0.444444444444444,166,100,0.602409638554217,165,83,0.503030303030303,0.00417562347035264,FALSE,TRUE,,,,,FALSE
10__NQ_ES__xgb_d5__0.0050,10,NQ_ES,xgb_d5,5,0.005,284,157,0.552816901408451,149,0.524647887323944,0.028169014084507,284,1,38.3333333333333,27,4,3,0.504065040650406,0.595959595959596,0.130434782608696,0.391304347826087,0.230769230769231,172,97,0.563953488372093,112,60,0.535714285714286,0.00433150627912214,FALSE,TRUE,,,,,FALSE
60__NQ_ES__ranger__0.0100,60,NQ_ES,ranger,,0.01,731,401,0.548563611491108,400,0.547195622435021,0.00136798905608755,287,0.392612859097127,28,17,4,3,0.505154639175258,0.580487804878049,0.388888888888889,1,0.54639175257732,728,399,0.548076923076923,3,2,0.666666666666667,0.0106876853502642,FALSE,TRUE,,,,,FALSE
7__NQ_ES__logit__0.0050,7,NQ_ES,logit,,0.005,268,147,0.548507462686567,144,0.537313432835821,0.0111940298507463,268,1,34,19,4,3,0.54014598540146,0.576923076923077,0.142857142857143,0.5,0.346153846153846,150,87,0.58,118,60,0.508474576271186,0.00373112158941564,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__logit__0.0100,30,NQ_ONLY,logit,,0.01,534,292,0.546816479400749,286,0.535580524344569,0.0112359550561798,439,0.822097378277154,37.6666666666667,23,3,3,0.516260162601626,0.666666666666667,0.136363636363636,0.590909090909091,0.333333333333333,494,269,0.544534412955466,40,23,0.575,0.00738505772848925,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__ranger__0.0100,60,NQ_ONLY,ranger,,0.01,642,351,0.546728971962617,353,0.549844236760125,-0.00311526479750779,282,0.439252336448598,30.6666666666667,23,4,3,0.504347826086957,0.599009900990099,0.326086956521739,0.847826086956522,0.426086956521739,640,351,0.5484375,2,0,0,0.0100927487903573,FALSE,TRUE,,,,,FALSE
1__NQ_ONLY__logit__0.0050,1,NQ_ONLY,logit,,0.005,331,180,0.54380664652568,174,0.525679758308157,0.0181268882175227,331,1,33.3333333333333,19,4,3,0.525252525252525,0.666666666666667,0.285714285714286,0.857142857142857,0.366666666666667,179,102,0.569832402234637,152,78,0.513157894736842,0.00412986302633881,FALSE,TRUE,,,,,FALSE
7__NQ_ONLY__logit__0.0050,7,NQ_ONLY,logit,,0.005,262,142,0.541984732824428,142,0.541984732824428,0,262,1,35.3333333333333,19,3,3,0.523364485981308,0.642857142857143,0.166666666666667,0.5,0.357142857142857,152,88,0.578947368421053,110,54,0.490909090909091,0.00357510025708434,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__logit__0.0050,30,NQ_ONLY,logit,,0.005,276,149,0.539855072463768,149,0.539855072463768,0,241,0.873188405797101,26.3333333333333,7,3,3,0.51219512195122,0.714285714285714,0.2,0.714285714285714,0.714285714285714,252,137,0.543650793650794,24,12,0.5,0.00398587641105102,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d3__0.0200,60,NQ_ES,xgb_d3,3,0.02,1357,728,0.536477523949889,723,0.532792925571113,0.00368459837877671,566,0.417096536477524,41.3333333333333,32,4,3,0.533816425120773,0.53551912568306,0.388888888888889,0.962962962962963,0.426229508196721,1318,706,0.535660091047041,39,22,0.564102564102564,0.0192408912405271,FALSE,TRUE,,,,,FALSE
3__NQ_ONLY__xgb_d5__0.0050,3,NQ_ONLY,xgb_d5,5,0.005,277,147,0.530685920577617,121,0.436823104693141,0.0938628158844765,277,1,39.3333333333333,29,4,3,0.504672897196262,0.553191489361702,0.105263157894737,0.421052631578947,0.212765957446809,97,45,0.463917525773196,180,102,0.566666666666667,0.0040656251158344,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__ranger__0.0050,60,NQ_ONLY,ranger,,0.005,305,160,0.524590163934426,162,0.531147540983607,-0.00655737704918033,148,0.485245901639344,19,11,3,3,0.512820512820513,0.555555555555556,0.727272727272727,1,0.692307692307692,303,160,0.528052805280528,2,0,0,0.00427489670486042,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__xgb_d3__0.0050,30,NQ_ONLY,xgb_d3,3,0.005,283,166,0.586572438162544,165,0.583038869257951,0.00353356890459364,252,0.890459363957597,31,14,3,2,0.5,0.6,0.272727272727273,0.909090909090909,0.454545454545455,236,142,0.601694915254237,47,24,0.51063829787234,0.00388068182090615,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d3__0.0050,60,NQ_ES,xgb_d3,3,0.005,412,235,0.570388349514563,230,0.558252427184466,0.0121359223300971,172,0.41747572815534,15,8,3,2,0.48,0.578512396694215,1,1,0.88,393,223,0.567430025445293,19,12,0.631578947368421,0.00523634725485149,FALSE,TRUE,,,,,FALSE
60__NQ_ES__ranger__0.0050,60,NQ_ES,ranger,,0.005,406,231,0.568965517241379,232,0.571428571428571,-0.00246305418719212,182,0.448275862068966,20.6666666666667,12,3,2,0.5,0.595959595959596,0.529411764705882,1,0.675,405,231,0.57037037037037,1,0,0,0.00578222645108824,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__xgb_d2__0.0100,30,NQ_ONLY,xgb_d2,2,0.01,515,291,0.56504854368932,289,0.561165048543689,0.00388349514563107,454,0.881553398058252,39,19,3,2,0.5,0.591928251121076,0.3,0.85,0.541666666666667,479,272,0.567849686847599,36,19,0.527777777777778,0.007070279870159,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d4__0.0100,60,NQ_ES,xgb_d4,4,0.01,779,440,0.564826700898588,445,0.571245186136072,-0.00641848523748395,352,0.45186136071887,33.6666666666667,20,3,2,0.479452054794521,0.569007263922518,0.35,1,0.506849315068493,748,427,0.570855614973262,31,13,0.419354838709677,0.0114683741675402,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d2__0.0100,60,NQ_ES,xgb_d2,2,0.01,913,515,0.56407447973713,518,0.567360350492881,-0.00328587075575027,353,0.386637458926616,28.3333333333333,23,3,2,0.471910112359551,0.604255319148936,0.583333333333333,1,0.466292134831461,890,505,0.567415730337079,23,10,0.434782608695652,0.0123620331051542,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d3__0.0050,60,NQ_ONLY,xgb_d3,3,0.005,382,215,0.56282722513089,217,0.568062827225131,-0.00523560209424084,182,0.476439790575916,21,11,2,2,0.375,0.653333333333333,0.325,0.8,0.8,360,205,0.569444444444445,22,10,0.454545454545455,0.00469820057384443,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d3__0.0100,60,NQ_ES,xgb_d3,3,0.01,734,412,0.561307901907357,406,0.553133514986376,0.00817438692098093,310,0.422343324250681,27,18,3,2,0.492537313432836,0.570796460176991,0.565217391304348,1,0.716417910447761,710,397,0.559154929577465,24,15,0.625,0.0100992875084787,FALSE,TRUE,,,,,FALSE
30__NQ_ES__xgb_d4__0.0050,30,NQ_ES,xgb_d4,4,0.005,243,136,0.559670781893004,131,0.539094650205761,0.0205761316872428,228,0.938271604938272,36,23,2,2,0.470588235294118,0.589473684210526,0.25,1,0.382352941176471,206,115,0.558252427184466,37,21,0.567567567567568,0.00308329901276977,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__logit__0.0050,60,NQ_ONLY,logit,,0.005,314,175,0.557324840764331,162,0.515923566878981,0.0414012738853503,173,0.550955414012739,20.6666666666667,7,3,2,0.444444444444444,0.613445378151261,0.5,1,0.666666666666667,259,141,0.544401544401544,55,34,0.618181818181818,0.00442406545814605,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__xgb_d4__0.0050,30,NQ_ONLY,xgb_d4,4,0.005,253,141,0.557312252964427,141,0.557312252964427,0,230,0.909090909090909,30.6666666666667,14,2,2,0.5,0.588888888888889,0.454545454545455,1,0.454545454545455,221,125,0.565610859728507,32,16,0.5,0.00352202105855918,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d3__0.0100,60,NQ_ONLY,xgb_d3,3,0.01,756,421,0.556878306878307,420,0.555555555555556,0.00132275132275132,347,0.458994708994709,31.6666666666667,20,2,2,0.428571428571429,0.64963503649635,0.186813186813187,0.833333333333333,0.582417582417583,717,401,0.559274755927476,39,20,0.512820512820513,0.00958079842109967,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d4__0.0100,60,NQ_ONLY,xgb_d4,4,0.01,686,380,0.553935860058309,387,0.564139941690962,-0.0102040816326531,346,0.504373177842566,33.3333333333333,22,2,2,0.481012658227848,0.623076923076923,0.285714285714286,1,0.531645569620253,617,349,0.565640194489465,69,31,0.449275362318841,0.00877070717447171,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d4__0.0200,60,NQ_ES,xgb_d4,4,0.02,1389,763,0.549316054715623,770,0.554355651547876,-0.00503959683225342,614,0.442044636429086,43.6666666666667,33,3,2,0.5,0.550847457627119,0.288135593220339,0.932203389830508,0.395604395604396,1330,737,0.554135338345865,59,26,0.440677966101695,0.0198763979046614,FALSE,TRUE,,,,,FALSE
30__NQ_ES__ranger__0.0050,30,NQ_ES,ranger,,0.005,335,184,0.549253731343284,184,0.549253731343284,0,304,0.907462686567164,38.6666666666667,37,2,2,0.467532467532468,0.625,0.333333333333333,1,0.28125,309,171,0.553398058252427,26,13,0.5,0.00455231191276946,FALSE,TRUE,,,,,FALSE
30__NQ_ES__xgb_d2__0.0050,30,NQ_ES,xgb_d2,2,0.005,275,151,0.549090909090909,154,0.56,-0.0109090909090909,255,0.927272727272727,36,29,3,2,0.462686567164179,0.623529411764706,0.6,1,0.343283582089552,270,150,0.555555555555556,5,1,0.2,0.00375461499599616,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d3__0.0200,60,NQ_ONLY,xgb_d3,3,0.02,1431,783,0.547169811320755,785,0.548567435359888,-0.00139762403913347,616,0.43046820405311,44.6666666666667,36,3,2,0.469565217391304,0.597137014314928,0.25,0.85,0.369565217391304,1363,750,0.550256786500367,68,33,0.485294117647059,0.0195143830458184,FALSE,TRUE,,,,,FALSE
30__NQ_ONLY__xgb_d5__0.0050,30,NQ_ONLY,xgb_d5,5,0.005,267,146,0.546816479400749,145,0.543071161048689,0.00374531835205993,252,0.943820224719101,35.6666666666667,21,2,2,0.5,0.598425196850394,0.166666666666667,0.583333333333333,0.366666666666667,226,125,0.553097345132743,41,21,0.51219512195122,0.00373807256214193,FALSE,TRUE,,,,,FALSE
60__NQ_ES__xgb_d2__0.0050,60,NQ_ES,xgb_d2,2,0.005,505,274,0.542574257425743,277,0.548514851485149,-0.00594059405940594,200,0.396039603960396,18.3333333333333,14,3,2,0.411764705882353,0.578512396694215,0.714285714285714,1,0.75,496,271,0.546370967741936,9,3,0.333333333333333,0.0068572776741669,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d5__0.0200,60,NQ_ONLY,xgb_d5,5,0.02,1300,705,0.542307692307692,692,0.532307692307692,0.01,686,0.527692307692308,46,37,3,2,0.493421052631579,0.547528517110266,0.297872340425532,0.723404255319149,0.375,1197,647,0.540517961570593,103,58,0.563106796116505,0.0182446708802157,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d5__0.0100,60,NQ_ONLY,xgb_d5,5,0.01,702,380,0.541310541310541,373,0.531339031339031,0.00997150997150997,362,0.515669515669516,35.6666666666667,24,3,2,0.422535211267606,0.568904593639576,0.411764705882353,0.764705882352941,0.577464788732394,637,344,0.540031397174254,65,36,0.553846153846154,0.00944730992496806,FALSE,TRUE,,,,,FALSE
30__NQ_ES__xgb_d5__0.0050,30,NQ_ES,xgb_d5,5,0.005,270,145,0.537037037037037,148,0.548148148148148,-0.0111111111111111,251,0.92962962962963,36.6666666666667,26,2,2,0.5,0.58252427184466,0.333333333333333,1,0.307692307692308,229,126,0.550218340611354,41,19,0.463414634146342,0.00336225856466759,FALSE,TRUE,,,,,FALSE
10__NQ_ONLY__logit__0.0050,10,NQ_ONLY,logit,,0.005,293,157,0.535836177474403,163,0.556313993174061,-0.0204778156996587,293,1,35.6666666666667,16,3,2,0.494845360824742,0.590909090909091,0.333333333333333,1,0.409090909090909,209,118,0.564593301435407,84,39,0.464285714285714,0.00365628167494017,FALSE,TRUE,,,,,FALSE
10__NQ_ONLY__xgb_d5__0.0050,10,NQ_ONLY,xgb_d5,5,0.005,285,152,0.533333333333333,143,0.501754385964912,0.0315789473684211,285,1,39,28,3,2,0.5,0.619047619047619,0.130434782608696,0.478260869565217,0.285714285714286,163,87,0.533742331288344,122,65,0.532786885245902,0.00434142541766694,FALSE,TRUE,,,,,FALSE
60__NQ_ONLY__xgb_d2__0.0200,60,NQ_ONLY,xgb_d2,2,0.02,1408,750,0.532670454545455,755,0.536221590909091,-0.00355113636363636,536,0.380681818181818,39.6666666666667,38,3,2,0.495049504950495,0.58252427184466,0.241379310344828,0.931034482758621,0.306930693069307,1381,739,0.535119478638668,27,11,0.407407407407407,0.0187481670672082,FALSE,TRUE,,,,,FALSE
5__NQ_ES__logit__0.0050,5,NQ_ES,logit,,0.005,303,161,0.531353135313531,166,0.547854785478548,-0.0165016501650165,303,1,36.3333333333333,21,2,2,0.491803278688525,0.645161290322581,0.214285714285714,0.571428571428571,0.308823529411765,176,101,0.573863636363636,127,60,0.47244094488189,0.00413737466436081,FALSE,TRUE,,,,,FALSE
